Pain'gyi	phan skyid	盆吉	Penji
Painqi	phan phyi	偏吉	Pianji
Parco	bar mtsho	巴措	Bacuo
Pargor	bar skor	八廓	Baguo
Parling	bar gling	巴尔岭	Baerlin
Parma	bar ma	巴玛	Bama
Partang	bar thang	帕当	Padang
Paryang	bar yangs	帕羊	Payang
Pêdar	'pel dar	培达	Peida
Pêlung Moinbazu Xiang	phred lung	排龙	Pailong
Pênda	be'u mda'	滨达	Binda
Pêxung	be gzhung	白雄	Baixiong
Pointa	bon mtha'	木塔	Muta
Pongkang	bong khang	彭岗	Penggang
Pozhang	po brang	频章	Pozhang
Puba	phug pa	普保	Pubao
Pulung	phu lung	普隆	Pulong
Pumaqangtang	phu ma byang thang	普玛江塘	Pumajiangtang
Püncogling	phun tshogs gling	彭措林	Pengxilin
Pündêling	bun bde gling	贡德林	Gongdelin
Pündêling	bun bde gling	贡德林	Gongdelin
Pundo	phu mdo	旁多	Pangduo
Puqu	bu chu	布久	Bujiu
Pusum	phu gsum	普松	Pusong
Pusum	phu gsum	普松	Pusong
Putang	phu thang	普当	Pudang
Pütog	bul thog	碧土	Bitu
Qab	chab	确布	Quebu
Qabka	chab kha	卡嘎	Kaga
Qakyung	bya khyung	加琼	Jiaqiong
Qamdo	chab mdo	昌都地区	Changdu
Qamdo	chab mdo	昌都	Changdu
Qamdo	chab mdo	城关	Chengguan
Qamdo	chab mdo	城关	Chengguan
Qamdo Nublam	chab mdo nub lam	昌都西路	Changduxilu
Qamdün	byams mdun	香堆	Xiangdui
Qanag	cha nag	羌纳	Qiangna
Qang ba	byang pa	江巴	Jiangba
Qangdoi	byang stod	强堆	Qiangdui
Qangdoi	byang stod	羌多	Qiangduo
Qangka	byang kha	强嘎	Qiangga
Qangkyim	chang khyim	强吉	Qiangji
Qangma	byang ma	强玛	Qiangma
Qangma	byang ma	羌玛	Qiangma
Qangmai	byang smad	姜美	Jiangmei
Qangsum	byang gsum	雄松	Xiongsong
Qangtang	byang thang	江塘	Jiangtang
Qangzê	byang rtse	香孜	Xiangzi
Qaqzê	chags rtse	恰则	Qiaze
Qarado	bya ra mdo	加尔多	Jiaerduo
Qarasa	bya ra sa	加拉萨	Jialasa
Qayü	bya yul	加玉	Jiayu
Qêma	bye ma	切玛	Qiema
Qênub	bye nub	齐农	Qi'nong
Qêqung	bye chung	切琼	Qieqiong
Qêwa	bye ba	切瓦	Qiewa
Qinglu	bying klu	金鲁	Jinlu
Qinglung	phying lung	青龙	Qinglong
Qingtü	byin mthu	青都	Qingdu
Qizhong	byis grongs	徐中	Xuzhong
Qogco	phogs mtsho	曲措	Qucuo
Qoidêkong	chos sde gong	曲德贡	Qudegong
Qoidên	mchod rten	曲登	Qudeng
Qoidê'og	chos sde 'og	曲德沃	Qudewo
Qoilung	chos lung	曲窿	Qulong
Qoima	chos ma	曲玛	Quma
Qoisam	chos zam	曲松	Qusong
Qoixi	chos gzhis	曲西	Quxi
Qongbo	'phyongs po	琼果	Qiongguo
Qonggyai	'phyongs rgyas	琼结	Qiongjie
Qonggyai	'phyongs rgyas	琼结	Qiongjie
Qongkor	chos 'khor	青稞	Qingke
Qonkor	chos 'khor	穷果	Qiongguo
Qubsang	chu bzang	邱桑	Qusang
Qucainka	chu tshan kha	曲孜卡	Quzika
Quchomo	chu dro mo	曲棹	Quzhuo
Qugboxung	phyug po gzhung	曲布雄	Qubuxiong
Qugcang	phyug tshang	却藏	Quezang
Qujang	chu byang	曲江	Qujiang
Qukoido	chu khol mdo	伊日	Yiri
Qükyêrmai	chus 'khyer smad	曲吉麦	Qujimai
Qulho	chu lho	曲落	Quluo
Qulho	chu lho	曲洛	Quluo
Qum	chum	秋木	Qiumu
Qumda	chu mda'	穷达	Qiongda
Qumig	chu mig	曲美	Qumei
Qumudi	chu mu ti	曲木底	Qumudi
Qundo	chu mdo	倾多	Qingduo
Qundo'gyang	chu mdo rgyang	邱多江	Quiduojiang
Qunub	chu nub	曲奴	Qunu
Qu'nyido	chu gnyes mdo	青泥洞	Qingnidong
Qu'og	chu 'og	秋窝	Quiwuo
Qupu	chu phu	曲普	Qupu
Qusum	chu gsum	曲松	Qusong
Qutang	chu thang	曲挡	Qudang
Quxar	chu shar	曲下	Quxia
Qüxü	chu shur	曲水	Qushui
Qüxü	chu shur	曲水	Qushui
Rabgyailing	rab rgyas gling	热布加林	Rebujialin
Rabqên	rab chen	绕金	Raojin
Ralung	ra lung	热龙	Relong
Ramba	ram pa	然巴	Ranba
Rangzhub	rang grub	荣周	Rongzhou
Ra'og	rwa 'og	然乌	Ranwu
Rasog	ra sog	热索	Resuo
Ratang	ra thang	热当	Redang
Rayü	ra yul	热玉	Reyu
Rêqoi	re chos	热角	Rejiao
Rêsa	re sa	热莎	Resha
Riba	ri pa	日巴	Riba
Rikug	ri khug	仁贡	Rengong
Rimar	ri dmar	白玛	Baima
Rinang	ri nang	日朗	Rilang
Rinbung	rin spungs	仁布	Renbu
Rinbung	rin spungs shang	仁布	Renbu
Rindogang	ri mdo sgang	仁多岗	Renduogang
Rindü	rin 'dus	仁堆	Rendui
Ringmo	ri mgo	仁果	Renguo
Ringmo	ring mo	仁毛	Renmao
Ringqênzê	rin chen rtse	仁钦则	Renqinze
Ringtor	ri 'thor	仁多	Renduo
Ri'og	ri 'og	日屋	Riwu
Rirong	ri rong	热荣	Rerong
Ritang	ri thang	日当	Ridang
Ritong	re thong	日通	Ritong
Riwar	ri dbar	热瓦	Rewa
Riwoqê	ri bo che	类乌齐	Leiwuqi
Riwoqê	ri bo che	类乌齐	Leiwuqi
Riwoqê	ri bo che	日吾其	Riwuqi
Rixing	ri zhing	日星	Rixin
Rogda	dbrog rta	若达	Ruoda
Rong	rong	绒	Rong Xiang
Rongbo	rong po	绒布	Rongbu
Rongbo	rong po	荣布	Rongbu
Rongdoi	rong stod	绒多	Rongduo
Rongmai	rong smad	如美	Rumei
Rongqên	rong chen	荣青	Rongqing
Ronxar	rong shar	绒辖	Rongxia
Rübunggang	rud srungs sgang	上亚东	Shangyadong
Ru'gyog	ru kyog	如角	Rujiao
Rungma	rung ma	荣玛	Rongma
Rusar	ru gsar	如莎	Rusha
Rutog	ru thog	日多	Riduo
Rutog	ru thog	日土	Ritu
Rutog zong	ru thog rdzong	日土	Ritu
Ruxi	ru bzhi	如意	Ruyi
Sadêng	sa steng	沙丁	Shading
Saga	sa dga'	萨嘎	Saga
Sagang	sa sgang	沙贡	Shagong
Sagang	sa sgang	沙贡	Shagong
Sagar	sa dkar	沙嘎	Shaga
Sa'gya	sa sgya	萨迦	Sajia
Sa'gya	sa sgya	萨迦	Sajia
Sai	srad	塞	Sai Xiang
Sai	sras	色	Se Xiang
Salêb	sa leb	莎勒	Shale
Samada	sa ma mda'	萨马达	Samada
Samai	sa smad	色麦	Semai
Samdainpugba	bsam gten phug pa	桑旦普巴	Sangdanpuba
Samdo	sa mdo	桑多	Sangduo
Samdo	sa mdo	桑多	Sangduo
Samka	zam kha	尚卡	Shangka
Samxig	zam zhig	上依	Shangyi
Samyai	bsam yas	桑耶	Sangye
Samzhubling	bsam grub gling	桑株林	Sangzhulin
Sang qên	bsangs chen	桑前	Sangqian
Sangda	gsang mda'	桑达	Sangda
Sangngaqoiling	gsang sngags chos gling	三安曲林	San'anqulin
Sangri	zangs ri	桑日	Sangri
Sangsang	bzang bzang	桑桑	Sangsang
Sangyü	zangs yul	桑玉	Sangyu
Sapügang	sa phud sgang	少岗	Shaogang
Sar	gzar	莎尔	Shaer
Sasêr	sa ser	莎色	Shase
Sayoi	sa yol	沙夷	Shayi
Sêlêpug	se le phug	赛利蒲	Sailipu
Sêngdo	seng rdo	森多	Senduo
Sêngdoi	seng stod	狮多	Shiduo
Sêngmai	seng smad	狮麦	Shimai
Sêrca	ser tsha	色扎	Sezha
Sêrdong	gser gdong	沙东	Shadong
Sêr'og	ser 'og	色吾	Sewu
Sêrqên	gser chen	色勤	Seqin
Sêrtang	gser thang	色当	Sedang
Sêrxong	gser gzhong	色雄	Sexiong
Serzham	gser Tam	西昌	Xichang
Shênggyai	hreng skyal	生结	Shengjie
Shixiaqu	lha sa	拉萨	Lasa
Sibda	srib mda'	生达	Shengda
Sibgyi	srib skyid	什布奇	Shenbuqi
Sibnagqênqu'ngo	srib nag chen chu mgo	扎曲	Zhaqu
Sibug	gzi sbug	斯布	Sibu
Sinya	srin ya	申亚	Shenya
Sog	sog rdzong	索	Suo Xian
Sogdoi	sog stod	索多	Suoduo
Sogkang	sog khang	索康	Suokang
Sogmai	sog smad	索灵	Suoling
Sogqên	sog chen	索金	Suojin
Sogzung	sog gzhung	索雄	Suoxiong
Songxoi	song shod	松许	Songxu
Sozhug	so drug	索珠	Suozhu
Sumba	gsum pa	松巴	Songba
Sumchêng	gsum 'phreng	松盘	Songpan
Sumxi	gsum bzhi	松西	Songxi
Sumzom	gsum 'dzoms	松宗	Songzong
Surco	zur mtsho	琐作	Suozuo
Surdêxoi	zur bde shod	索多西	Suoduoxi
Surkar	zur mkhar	苏卡	Suka
Surzê	zur rtse	素孜	Suzi
Tagba	dwags pa	塔巴	Taba
Tangboqê	thang po che	唐布齐	Tangbuqi
Tanggar	thang dgar	唐嘎	Tangga
Tanggar	thang dkar	同卡	Tongka
Tanggo	thang mgo	唐古	Tanggu
Tanggua	thang skya	唐家	Tangjia
Tarding	dar sdings	塔丁	Tading
Tardü	dar mdud	滩堆	Tandui
Targyai	dar rgyas	塔杰	Tajie
Targyailing	dar rgyas gling	达吉岭	Dajiling
Tarma	thar ma	塔尔玛	Taerma
Tarrong	dar grong	塔荣	Tarong
Taya	mtha' ya	它亚	Taya
Têmtog	them thog	田妥	Tiantuo
Ting ra	thing ra	特布拉	Tebula
Tingri	ding ri	定日	Dingri
To	do	都	Du Xiang
Toba	tho pa	妥坝	Tuoba
Tobgyai	thob rgyal	土布加	Tubujia
Toding	mtho lding	托林	Tuolin
Togdê	dog sde	夺底	Duodi
Toinba	thon pa	吞巴	Tunba
Tongmoin	mthong smon	通门	Tongmen
Tü	'thud	堆	Dui Xiang
Tüna	dud sna	堆纳	Duina
Tunggar	dung dkar	东嘎	Dongga
Tunggar	dung dkar	洞嘎	Dongga
Tungru	dung ru	东汝	Dongru
Übai	ud dpal	岩比	Yanbi
Ugnakug	'ug sna khug	永纳	Yongna
Urdoi	'ur stod	吴尔道	Wuerdao
Wa	wa	瓦	Waduo
Wangdain	dbang ldan	旺丹	Wangdan
Wangkar	wa mkhar	王卡	Wangka
Wardêng	dbar steng	瓦地	Wadi
Woinbodoi	dbon po stod	汪布顶	Wangbuding
Wumatang	dbu ma thang	乌玛塘	Wumatang
Wüqang	dbus byang	乌江	Wujiang
Wurulung	dbu ru lung	乌鲁龙	Wululong
Wuyag	dbu yag	乌雅	Wuya
Xaglho	shag lho	下洛	Xialuo
Xago	bzha' sgo	下过	Xiaguo
Xagqang	shag byang	下江	Xiajiang
Xagqu	shag chu	夏曲	Xiaqu
Xagqu	shag chu	下曲	Xiaqu
Xainqain	shan chan	先遣	Xiandao
Xainza	shan rtsa	申扎	Shenzha
Xaitongmoin	bzad mthong smon	谢通门	Xietongmen
Xamong	sha mong	香茂	Xiangmao
Xamqu	gsham chu	香曲	Xiangqu
Xar Samqên	shar zam chen	四川桥	Sichuanqiao
Xarcang	shar tshang	虾仓	Xiacang
Xardong	shar gdong	夏东	Xiadong
Xarlung	shar rlung	峡龙	Xialong
Xarma	shar ma	夏玛	Xiama
Xarma	shar ma	夏玛	Xiama
Xarru	shar ru	夏如	Xiaru
Xarsingma	shar gsing ma	下司马	Xiasima
Xarsü	shar bsus	下水	Xiashui
Xêgar	shel dkar	协格尔	Xiegeer
Xênkyêr	she 'khyer	新吉	Xinji
Xêxung	zhe gzhung	协雄	Xiexiong
Xia Lingka	zhwa gling kha	下林卡	Xialinka
Xia Yadong	gro mo smad chus	下亚东	Xiayadong
Xianza	shan rtsa	申扎	Shenzha
Xibdê	zhi bde	和平	Heping
Xibdê	zhi bde	细德	Xide
Xigazê	gzhis ka rtse	日喀则	Rigazi
Xigazê	gzhis ka rtse	日喀则	Rigazi
Xigazê	gzhis ka rtse	日喀则	Rigazi
Xigong	gzhis gong	西贡	Xigong
Xingba	zhing pa	新巴	Xinba
Xingga	shing dka'	新卡	Xinka
Xingrong	shing rong	新荣	Xinrong
Xiqên	gzhis chen	锡钦	Xiqin
Xobando	sho pa mdo	硕督	Yandu
Xogda	zhog mda'	雪	Xue Xiang
Xoiba	zhol pa	雪巴	Xueba
Xoinzhêng	bzhon 'phreng	雄章	Xiongzhang
Xoira	zhol rwa	雪拉	Xuela
Xoisar	zhol gsar	雪萨	Xuesa
Xoka	zho kha	雪卡	Xueka
Xoka	zho kha	雪卡	Xueka
Xongma	gzhong ma	雄马	Xiongma
Xopu	zho pu	俗坡	Supuo
Xora	zho rwa	肖拉	Xiaola
Xoru	zho ru	雪如	Xueru
Xugba	shug pa	秀巴	Xiuba
Xumai	gzhu smad	续迈	Xumai
Xümo	shul mo	许木	Xumu
Xungba	gzhung ba	雄巴	Xiongba
Xungba	gzhung pa	雄巴	Xiongba
Xungba	gzhung pa	雄巴	Xiongba
Xungma	gzhung ma	雄马	Xiongma
Xungmai	gzhung smad	雄麦	Xiongmai
Xungmai	gzhung smad	雄梅	Xiongmei
Xungru	gzhung ru	雄如	Xiongru
Xupu	gzhu phu	续普	Xupu
Xurla	shur la	火拉	Huola
Yabda	yab mda'	羊达	Yangda
Yadong	gro mo	亚东	Yadong
Yagla	g.yag la	亚拉	Yala
Yagmo	yag mo	亚木	Yamu
Yagra	yag ra	亚热	Yare
Yamji	yam ji	羊吉	Yangji
Yang Xog	g.yang shog	羊秀	Yangxui
Ya'nga	ya nga	雅安	Yaan
Yangba	yangs pa	拥巴	Yongba
Yangbajain	yangs pa can	羊八井	Yangbajin
Yangngê	g.yang nge	亚安	Yaan
Yangrigang	yangs ri sgang	羊日岗	Yangrigang
Yanjing	tshwa lto stod	上盐井	Shangyanjin
Yarlêb	yar slebs	亚来	Yalai
Yêndum	dbyen 'dum	烟多	Yanduo
Yiqên	yid chen	益庆	Yiqing
Yoingjung	yon b'ung	云琼	Yunqiong
Yoiqag	yos chags	优恰	Youqia
Yorba	yor pa	约巴	Yueba
Yubzha	g.yu bkra	玉扎	Yuzha
Yuco	g.yu mtsho	永措	Yongcuo
Yudo	g.yu rdo	玉多	Yuduo
Yümai	yul smad	玉门	Yumen
Yü'nga	yul snga	牛马	Niuma
Yupug	g.yu phug	玉普	Yupu
Yüqag	yul chags	腰恰	Yaoqia
Yuri	g.yu ri	玉仁	Yuren
Yüxi	yul bzhi	玉西	Yuxi
Yuzê	g.yu rtse	玉则	Yuze
Zabbê	rdzab 'bel	藏比	Zangbi
Zagpr	rtsa skor	扎果	Zhaguo
Zaisang	rtsal bzang	则松	Zesong
Zala	rdza la	杂拉	Zala
Zala	rtswa la	扎拉	Zhala
Zam	rdzam	藏木	Zangmu
Za'nda Xian	rtswa mda' rdzong	札达	Zhada
Zangda	spang mda'	章达	Zhangda
Zangdog	gtsang tog	章多	ZhangDuo
Zangka	gtsang kha	藏嘎	Zangga
Zangka	gtsang kha	藏改	Zanggai
Zangrog	gtsang rog	章若	Zhangruo
Zangsar	gtsang gsar	宗沙	Zongsha
Zangxoi	gtsang shod	宗西	Zongxi
Zangxung	gtsang gzhung	藏雄	Zangxiong
Zapug	rtsa phug	扎普	Zhapu
Zara	rdza ra	扎日	Zhari
Zarong	rdza rong	莎壤	Sharang
Zasib	rdza srib	扎赛	Zhacai
Zaxoi	rtsa zhhol	扎雪	Zhaxue
Zayü	rdza yul	察隅	Chayu
Zayürongdoi	rdza yul rong stod	上察隅	Shangchayu
Zayürongmai	rdza yul rong smad	下察隅	Xiachayu
Zêba	rtse ba	则巴	Zeba
Zêdong	rtse gdong	孜东	Zidong
Zêqên	rtse chen	紫金	Zijin
Zêtang	rtsed thang	泽当	Zedang
Zêxong	rtse gshongs	则许	Zexu
Zha (Ba)	sbra	坝	Ba Xiang
Zhadün	skra bdun	扎东	Zhadong
Zhag	sbrag	扎	Zha Xiang
Zham	'gram	樟木	Zhangmu
Zhamog	spra rmog	扎木	Zhamu
Zhaxar	bkra shar	者下	Zhexia
Zhaxigang	bkra shis sgang	扎西岗	Zhaxigang
Zhaxigang	bkra shis sgang	扎西岗	Zhaxigang
Zhaxigang	bkra shis sgang	扎西岗	Zhaxigang
Zhaxigang	bkra shis snang	扎西岗	Zhaxigang
Zhaxigang	bkra shis sgang	扎西岗	Zhaxigang
Zhaxirabdain	bkris rab brtan	扎绕	Zharao
Zhaxitongmoi	bkra shis mthong smon	扎洞	Zhadong
Zhaxizom	bkra shis 'dzoms	扎西宗	Zhaxizong
Zhaxizom	bkra shis 'dzoms	扎西宗	Zhaxizong
Zhêba	spre pa	百巴	Baiba
Zhêba	kre pa	折巴	Zheba
Zhêntang	'dren thang	陈塘	Chengtang
Zhoinba	sgron pa	准巴	Zhunba
Zhomda	sgrom mda'	仲达	Zhongda
Zhong Lingka	krung gling kha	中林卡	Zhonglinka
Zhongba	'brong pa	仲巴	Zhongba
Zhongcang	grong tshang	中仓	Zhongcang
Zhongzê	'brong rtse	重孜	Chongzi
Zho'nyin	'gro nyin	卓尼	Zhuoni
Zhowagoin	'gro ba dgon	竹瓦根	Zhuwagen
Zhugla	'brug la	朱拉	Zhula
Zhungyaisumdo	kung yas gsum mdo	中赤	Zhongchi
Zhurong	'brug rong	珠龙	Zhulong
Zigar	rdzi sgar	字呷	Ziya
Zilung	rdzi lung	子龙	Zilong
Zingqi	rdzing phyi	增期	Zengqi
Ziri	rdzi ril	自日	Ziri
Zito	rdzi tho	孜托	Zituo
Zogang	mdzo sgang	左贡	Zuogong
Zongga	rdzong dga'	宗嘎	Zongga
Zünmazong	btsun ma rdzong	尊玛宗	Zunmazong
